"Season","Name","LastName","FirstName","Number","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftOverall","GP","Started","W","L","Ties","OTL"
20062007,"Antero Niittymaki","Niittymaki","Antero",30,"PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,52,46,9,29,0,9
20072008,"Antero Niittymaki","Niittymaki","Antero",30,"PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,28,23,12,9,0,2
20082009,"Antero Niittymaki","Niittymaki","Antero",30,"PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,32,29,15,8,0,6
20092010,"Antero Niittymaki","Niittymaki","Antero",30,"TBL","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,49,46,21,18,0,5
20102011,"Antero Niittymaki","Niittymaki","Antero",30,"SJS","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,24,22,12,7,0,3
20112012,"Anders Nilsson","Nilsson","Anders",31,"NYI","G","L","1990-03-19","Lulea","SWE",NA,"SWE",77,229,2009,3,62,4,3,1,2,0,0
20132014,"Anders Nilsson","Nilsson","Anders",31,"NYI","G","L","1990-03-19","Lulea","SWE",NA,"SWE",77,229,2009,3,62,19,17,8,7,0,2
20152016,"Anders Nilsson","Nilsson","Anders",31,"EDM, STL","G","L","1990-03-19","Lulea","SWE",NA,"SWE",77,229,2009,3,62,29,24,10,13,0,2
20122013,"Cristopher Nilstorp","Nilstorp","Cristopher",41,"DAL","G","R","1984-02-16","Malm√","SWE",NA,"SWE",75,190,NA,NA,NA,5,5,1,3,0,1
20132014,"Cristopher Nilstorp","Nilstorp","Cristopher",41,"DAL","G","R","1984-02-16","Malm√","SWE",NA,"SWE",75,190,NA,NA,NA,1,0,0,0,0,0
20022003,"Mika Noronen","Noronen","Mika",31,"BUF","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,16,14,4,9,3,0
20032004,"Mika Noronen","Noronen","Mika",31,"BUF","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,35,30,11,17,2,0
20052006,"Mika Noronen","Noronen","Mika",31,"BUF, VAN","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,8,5,2,3,0,0
20062007,"Fredrik Norrena","Norrena","Fredrik",30,"CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,55,50,24,23,0,3
20072008,"Fredrik Norrena","Norrena","Fredrik",30,"CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,37,30,10,19,0,6
20082009,"Fredrik Norrena","Norrena","Fredrik",30,"CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,8,5,1,3,0,2
20022003,"Pasi Nurminen","Nurminen","Pasi",31,"ATL","G","L","1975-12-17","Lahti","FIN",NA,"FIN",70,215,2001,6,189,52,46,21,19,5,0
20032004,"Pasi Nurminen","Nurminen","Pasi",31,"ATL","G","L","1975-12-17","Lahti","FIN",NA,"FIN",70,215,2001,6,189,64,62,25,30,7,0
20152016,"Matthew O'Connor","O'Connor","Matthew",29,"OTT","G","L","1992-02-14","SaultSteMarie","CAN","ON","CAN",78,205,NA,NA,NA,1,1,0,1,0,0
20132014,"Joni Ortio","Ortio","Joni",37,"CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,9,9,4,4,0,0
20142015,"Joni Ortio","Ortio","Joni",37,"CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,6,6,4,2,0,0
20152016,"Joni Ortio","Ortio","Joni",37,"CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,22,19,7,9,0,5
20022003,"Chris Osgood","Osgood","Chris",30,"NYI, STL","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,46,45,21,17,6,0
20032004,"Chris Osgood","Osgood","Chris",30,"STL","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,67,65,31,25,8,0
20052006,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,32,29,20,6,0,5
20062007,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,21,19,11,3,0,6
20072008,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,43,40,27,9,0,4
20082009,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,46,44,26,9,0,8
20092010,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,23,21,7,9,0,4
20102011,"Chris Osgood","Osgood","Chris",30,"DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,11,10,5,3,0,2
20022003,"Maxime Ouellet","Ouellet","Maxime",1,"WSH","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,0,0,0,0,0,0
20032004,"Maxime Ouellet","Ouellet","Maxime",1,"WSH","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,6,6,2,3,1,0
20052006,"Maxime Ouellet","Ouellet","Maxime",1,"VAN","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,4,3,0,2,0,1
20022003,"Steve Passmore","Passmore","Steve",29,"CHI","G","L","1973-01-29","ThunderBay","CAN","ON","CAN",69,165,1992,9,196,11,9,2,5,2,0
20032004,"Steve Passmore","Passmore","Steve",29,"CHI","G","L","1973-01-29","ThunderBay","CAN","ON","CAN",69,165,1992,9,196,9,8,2,6,0,0
20072008,"Dimitri Patzold","Patzold","Dimitri",30,"SJS","G","L","1983-02-03","Kamenogorsk","KAZ",NA,"DEU",72,195,2001,4,107,3,0,0,0,0,0
20072008,"Ondrej Pavelec","Pavelec","Ondrej",31,"ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,7,5,3,3,0,0
20082009,"Ondrej Pavelec","Pavelec","Ondrej",31,"ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,12,11,3,7,0,0
20092010,"Ondrej Pavelec","Pavelec","Ondrej",31,"ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,42,40,14,18,0,7
20102011,"Ondrej Pavelec","Pavelec","Ondrej",31,"ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,58,54,21,23,0,9
20112012,"Ondrej Pavelec","Pavelec","Ondrej",31,"WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,68,67,29,28,0,9
20122013,"Ondrej Pavelec","Pavelec","Ondrej",31,"WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,44,43,21,20,0,3
20132014,"Ondrej Pavelec","Pavelec","Ondrej",31,"WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,57,57,22,26,0,7
20142015,"Ondrej Pavelec","Pavelec","Ondrej",31,"WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,50,46,22,16,0,8
20152016,"Ondrej Pavelec","Pavelec","Ondrej",31,"WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,33,31,13,13,0,4
20092010,"Alexander Pechurskiy","Pechurskiy","Alexander",40,"PIT","G","L","1990-06-04","Magnitogorsk","RUS",NA,"RUS",72,187,2008,5,150,1,0,0,0,0,0
20022003,"Jean-Marc Pelletier","Pelletier","Jean-Marc",30,"CAR, PHX","G","L","1978-03-04","Atlanta","USA","GA","USA",75,209,1997,2,30,2,2,0,2,0,0
20032004,"Jean-Marc Pelletier","Pelletier","Jean-Marc",30,"PHX","G","L","1978-03-04","Atlanta","USA","GA","USA",75,209,1997,2,30,4,2,1,1,0,0
20092010,"Justin Peters","Peters","Justin",40,"CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,9,8,6,3,0,0
20102011,"Justin Peters","Peters","Justin",40,"CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,12,8,3,5,0,1
20112012,"Justin Peters","Peters","Justin",40,"CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,7,6,2,3,0,2
20122013,"Justin Peters","Peters","Justin",40,"CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,19,16,4,11,0,1
20132014,"Justin Peters","Peters","Justin",40,"CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,21,20,7,9,0,4
20142015,"Justin Peters","Peters","Justin",40,"WSH","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,12,9,3,6,0,1
20142015,"Calvin Pickard","Pickard","Calvin",31,"COL","G","L","1992-04-15","Moncton","CAN","NB","CAN",73,200,2010,2,49,16,13,6,7,0,3
20152016,"Calvin Pickard","Pickard","Calvin",31,"COL","G","L","1992-04-15","Moncton","CAN","NB","CAN",73,200,2010,2,49,20,13,7,6,0,1
20102011,"Timo Pielmeier","Pielmeier","Timo",30,"ANA","G","L","1989-07-07","Deggendorf","DEU",NA,"DEU",71,175,2007,3,83,1,0,0,0,0,0
20082009,"Justin Pogge","Pogge","Justin",35,"TOR","G","L","1986-04-22","FortMcMurray","CAN","AB","CAN",75,197,2004,3,90,7,6,1,4,0,1
20062007,"Tomas Popperle","Popperle","Tomas",1,"CBJ","G","L","1984-10-10","Broumov","CZE",NA,"CZE",73,187,2005,5,131,2,0,0,0,0,0
20022003,"Felix Potvin","Potvin","Felix",29,"LAK","G","L","1971-06-23","Anjou","CAN","QC","CAN",73,195,1990,2,31,42,41,17,20,3,0
20032004,"Felix Potvin","Potvin","Felix",29,"BOS","G","L","1971-06-23","Anjou","CAN","QC","CAN",73,195,1990,2,31,28,27,12,8,6,0
20102011,"Kevin Poulin","Poulin","Kevin",35,"NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,10,7,4,2,0,1
20112012,"Kevin Poulin","Poulin","Kevin",35,"NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,6,6,2,4,0,0
20122013,"Kevin Poulin","Poulin","Kevin",35,"NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,5,4,1,3,0,0
20132014,"Kevin Poulin","Poulin","Kevin",35,"NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,28,26,11,16,0,1
20142015,"Kevin Poulin","Poulin","Kevin",35,"NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,1,1,0,0,0,1
20072008,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,41,40,24,12,0,3
20082009,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,52,49,23,16,0,10
20092010,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,41,39,13,20,0,5
20102011,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,72,70,38,28,0,6
20112012,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,65,65,26,28,0,11
20122013,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,39,38,21,13,0,4
20132014,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,59,59,34,20,0,5
20142015,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,66,66,44,16,0,6
20152016,"Carey Price","Price","Carey",31,"MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,216,2005,1,5,12,12,10,2,0,0
20022003,"Martin Prusek","Prusek","Martin",35,"OTT","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,18,16,12,2,1,0
20032004,"Martin Prusek","Prusek","Martin",35,"OTT","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,29,26,16,6,3,0
20052006,"Martin Prusek","Prusek","Martin",35,"CBJ","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,9,6,3,3,0,0
20072008,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,3,2,1,2,0,0
20082009,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,44,41,21,18,0,2
20092010,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,72,72,39,24,0,7
20102011,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,61,60,35,22,0,3
20112012,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,69,69,35,21,0,13
20122013,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,37,36,18,13,0,4
20132014,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,49,49,27,17,0,4
20142015,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,72,71,36,22,0,13
20152016,"Jonathan Quick","Quick","Jonathan",32,"LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,68,68,40,23,0,5
20132014,"Antti Raanta","Raanta","Antti",32,"CHI","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,25,22,13,5,0,4
20142015,"Antti Raanta","Raanta","Antti",32,"CHI","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,14,12,7,4,0,1
20152016,"Antti Raanta","Raanta","Antti",32,"NYR","G","L","1989-05-12","Rauma","FIN",NA,"FIN",72,195,NA,NA,NA,25,18,11,6,0,2
20062007,"Karri Ramo","Ramo","Karri",31,"TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,2,0,0,0,0,0
20072008,"Karri Ramo","Ramo","Karri",31,"TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,22,20,7,11,0,3
20082009,"Karri Ramo","Ramo","Karri",31,"TBL","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,24,20,4,10,0,7
20132014,"Karri Ramo","Ramo","Karri",31,"CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,40,37,17,15,0,4
20142015,"Karri Ramo","Ramo","Karri",31,"CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,34,32,15,9,0,3
20152016,"Karri Ramo","Ramo","Karri",31,"CGY","G","L","1986-07-01","Asikkala","FIN",NA,"FIN",74,206,2004,6,191,37,37,17,18,0,1
20072008,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,4,3,2,1,0,1
20082009,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,1,1,1,0,0,0
20092010,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,45,39,22,12,0,5
20102011,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,29,27,11,14,0,2
20112012,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,23,22,11,8,0,3
20122013,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,36,34,19,10,0,5
20132014,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,58,58,36,15,0,6
20142015,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,70,67,34,21,0,13
20152016,"Tuukka Rask","Rask","Tuukka",40,"BOS","G","L","1987-03-10","Savonlinna","FIN",NA,"FIN",75,176,2005,1,21,64,62,31,22,0,8
20022003,"Andrew Raycroft","Raycroft","Andrew",30,"BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,5,5,2,3,0,0
20032004,"Andrew Raycroft","Raycroft","Andrew",30,"BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,57,55,29,18,9,0
20052006,"Andrew Raycroft","Raycroft","Andrew",30,"BOS","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,30,28,8,19,0,2
20062007,"Andrew Raycroft","Raycroft","Andrew",30,"TOR","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,72,71,37,25,0,9
20072008,"Andrew Raycroft","Raycroft","Andrew",30,"TOR","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,19,16,2,9,0,5
20082009,"Andrew Raycroft","Raycroft","Andrew",30,"COL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,31,27,12,16,0,0
20092010,"Andrew Raycroft","Raycroft","Andrew",30,"VAN","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,21,14,9,5,0,1
20102011,"Andrew Raycroft","Raycroft","Andrew",30,"DAL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,19,14,8,5,0,0
20112012,"Andrew Raycroft","Raycroft","Andrew",30,"DAL","G","L","1980-05-04","Belleville","CAN","ON","CAN",73,180,1998,5,135,10,8,2,8,0,0
20102011,"James Reimer","Reimer","James",34,"TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,37,35,20,10,0,5
20112012,"James Reimer","Reimer","James",34,"TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,34,34,14,14,0,4
20122013,"James Reimer","Reimer","James",34,"TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,33,31,19,8,0,5
20132014,"James Reimer","Reimer","James",34,"TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,36,32,12,16,0,1
20142015,"James Reimer","Reimer","James",34,"TOR","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,35,27,9,16,0,1
20152016,"James Reimer","Reimer","James",34,"TOR, SJS","G","L","1988-03-15","Morweena","CAN","MB","CAN",74,217,2006,4,99,40,37,17,14,0,7
20022003,"Mike Richter","Richter","Mike",35,"NYR","G","L","1966-09-22","Abington","USA","PA","USA",70,190,1985,2,28,13,12,5,6,1,0
20052006,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,2,1,1,1,0,0
20072008,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,1,0,0,0,0,0
20082009,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,52,49,29,15,0,4
20092010,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,58,54,32,16,0,5
20102011,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,64,64,33,22,0,9
20112012,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,73,72,43,18,0,8
20122013,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,43,42,15,16,0,8
20132014,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,24,24,10,10,0,3
20142015,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,64,64,41,17,0,6
20152016,"Pekka Rinne","Rinne","Pekka",35,"NSH","G","L","1982-11-03","Kempele","FIN",NA,"FIN",77,217,2004,8,258,66,66,34,21,0,10
20022003,"Dwayne Roloson","Roloson","Dwayne",30,"MIN","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,50,47,23,16,8,0
20032004,"Dwayne Roloson","Roloson","Dwayne",30,"MIN","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,48,46,19,18,11,0
20052006,"Dwayne Roloson","Roloson","Dwayne",30,"MIN, EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,43,42,14,24,0,5
20062007,"Dwayne Roloson","Roloson","Dwayne",30,"EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,68,66,27,34,0,6
20072008,"Dwayne Roloson","Roloson","Dwayne",30,"EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,43,38,15,17,0,5
20082009,"Dwayne Roloson","Roloson","Dwayne",30,"EDM","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,63,62,28,24,0,9
20092010,"Dwayne Roloson","Roloson","Dwayne",30,"NYI","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,50,49,23,18,0,7
20102011,"Dwayne Roloson","Roloson","Dwayne",30,"NYI, TBL","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,54,54,24,25,0,5
20112012,"Dwayne Roloson","Roloson","Dwayne",30,"TBL","G","L","1969-10-12","Simcoe","CAN","ON","CAN",73,170,NA,NA,NA,40,31,13,16,0,3
20022003,"Patrick Roy","Roy","Patrick",33,"COL","G","L","1965-10-05",NA,"CAN","QC","CAN",74,190,1984,3,51,63,63,35,15,13,0
20022003,"Cody Rudkowsky","Rudkowsky","Cody",45,"STL","G","L","1978-07-21","Willingdon","CAN","AB","CAN",73,216,NA,NA,NA,1,0,1,0,0,0
20112012,"Jussi Rynnas","Rynnas","Jussi",40,"TOR","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,2,1,0,1,0,0
20122013,"Jussi Rynnas","Rynnas","Jussi",40,"TOR","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,1,0,0,0,0,0
20142015,"Jussi Rynnas","Rynnas","Jussi",40,"DAL","G","L","1987-05-22","Pori","FIN",NA,"FIN",77,210,NA,NA,NA,2,1,0,1,0,0
20022003,"Dany Sabourin","Sabourin","Dany",35,"CGY","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,0,0,0,0,0,0
20032004,"Dany Sabourin","Sabourin","Dany",35,"CGY","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,4,2,0,3,0,0
20052006,"Dany Sabourin","Sabourin","Dany",35,"PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,1,1,0,1,0,0
20062007,"Dany Sabourin","Sabourin","Dany",35,"VAN","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,9,7,2,4,0,1
20072008,"Dany Sabourin","Sabourin","Dany",35,"PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,24,19,10,9,0,1
20082009,"Dany Sabourin","Sabourin","Dany",35,"PIT","G","L","1980-09-02","ValDor","CAN","QC","CAN",76,204,1998,4,108,19,16,6,8,0,2
20092010,"Alexander Salak","Salak","Alexander",53,"FLA","G","L","1987-01-05","Strakonice","CZE",NA,"CZE",73,189,NA,NA,NA,2,0,0,1,0,0
20022003,"Tommy Salo","Salo","Tommy",35,"EDM","G","L","1971-02-01","Surahammar","SWE",NA,"SWE",72,180,1993,5,118,65,65,29,27,8,0
20032004,"Tommy Salo","Salo","Tommy",35,"EDM, COL","G","L","1971-02-01","Surahammar","SWE",NA,"SWE",72,180,1993,5,118,49,46,18,21,7,0
20022003,"Curtis Sanford","Sanford","Curtis",30,"STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,8,7,5,1,0,0
20052006,"Curtis Sanford","Sanford","Curtis",30,"STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,34,31,13,13,0,5
20062007,"Curtis Sanford","Sanford","Curtis",30,"STL","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,31,26,8,12,0,5
20072008,"Curtis Sanford","Sanford","Curtis",30,"VAN","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,16,9,4,3,0,1
20082009,"Curtis Sanford","Sanford","Curtis",30,"VAN","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,19,15,7,8,0,0
20112012,"Curtis Sanford","Sanford","Curtis",30,"CBJ","G","L","1979-10-05","OwenSound","CAN","ON","CAN",71,187,NA,NA,NA,36,32,10,18,0,4
20152016,"Juuse Saros","Saros","Juuse",74,"NSH","G","L","1995-04-19","Forssa","FIN",NA,"FIN",71,180,2013,4,99,1,1,0,1,0,0
20022003,"Philippe Sauve","Sauve","Philippe",35,"COL","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,0,0,0,0,0,0
20032004,"Philippe Sauve","Sauve","Philippe",35,"COL","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,17,16,7,7,3,0
20052006,"Philippe Sauve","Sauve","Philippe",35,"CGY, PHX","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,13,9,3,7,0,0
20062007,"Philippe Sauve","Sauve","Philippe",35,"BOS","G","L","1980-02-27","Buffalo","USA","NY","USA",72,190,1998,2,38,2,0,0,0,0,0
20052006,"Nolan Schaefer","Schaefer","Nolan",31,"SJS","G","R","1980-01-15","Yellow","CAN","SK","CAN",74,200,2000,5,166,7,5,5,1,0,0
20082009,"Cory Schneider","Schneider","Cory",35,"VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,8,5,2,4,0,1
20092010,"Cory Schneider","Schneider","Cory",35,"VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,2,1,0,1,0,0
20102011,"Cory Schneider","Schneider","Cory",35,"VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,25,22,16,4,0,2
